Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
A - 64092,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2515,"2,9",0.6,4560,0005,0160,Plynas kirtimas,2021-02-26,2021-12-31
A - 64092,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2515,21,0.5,4560,0005,0160,Plynas kirtimas,2021-02-26,2021-12-31
A - 64097,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,831,"18a,19a,20,21,23a",2.7,4580,0010,0089,Plynas kirtimas,2021-03-01,2021-12-31
A - 64099,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2502,10,0.2,4544,0007,0060,Plynas sanitarinis kirtimas (PN),2021-03-08,2021-12-31
A - 64465,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2450,11a,0.4,4530,0002,0425,Plynas kirtimas,2021-03-19,2021-12-31
A - 64474,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2511,22,0.2,4580,0007,0222,Plynas kirtimas,2021-04-09,2021-12-31
A - 64474,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2511,32,1.0,4580,0007,0222,Plynas kirtimas,2021-04-09,2021-12-31
A - 64475,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,931,302,0.2,4580,0005,0108,Plynas kirtimas,2021-04-12,2021-12-31
A - 64476,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2459,"51,51a",6.1,4580,0003,0019,Plynas kirtimas,2021-04-13,2021-12-31
A - 64478,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2533,"13,15,16,17,20",1.8,4548,0005,0023,Plynas kirtimas,2021-04-13,2021-12-31
A - 64481,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2501,"1,2",1.2,4542,0005,0054,Plynas kirtimas,2021-04-09,2021-12-31
A - 64482,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2505,84a,0.4,4567,0004,0090,Atrankinis kirtimas,2021-04-16,2021-12-31
A - 64484,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2440,"29d,37d",1.2,4530,0002,0433,Plynas kirtimas,2021-04-29,2021-12-31
A - 64485,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2440,44d,2.4,4530,0002,0431,Plynas kirtimas,2021-04-29,2021-12-31
A - 64490,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2511,23,0.4,4580,0007,0222,Atrankinis kirtimas,2021-04-22,2021-12-31
A - 64491,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2533,"20a,21a",0.6,4548,0005,0032,Plynas kirtimas,2021-04-26,2021-12-31
A - 64495,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2533,20,0.0,4548,0005,0032,Atvejinis kirtimas,2021-04-29,2021-12-31
A - 64500,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,824,324a,1.4,4580,0009,0098,Atrankinis kirtimas,2021-05-04,2021-12-31
A - 64500,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,829,6,1.7,4580,0009,0098,Atvejinis kirtimas,2021-05-04,2021-12-31
A - 64500,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,832,11a,0.2,4580,0009,0098,Plynas kirtimas,2021-05-04,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,408,2,1.2,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,408,25,0.8,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,408,"33,34",2.7,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,408,36,0.4,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,409,12,1.7,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,409,22,2.0,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,409,27,0.7,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,409,36,0.6,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,410,9,0.3,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,415,21,0.4,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,415,22,0.4,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,418,12,0.3,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,418,20,0.9,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,436,9a,2.2,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,951,10a,0.7,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,951,7,0.7,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,951,8a,3.2,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,952,10a,1.4,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,952,13,0.4,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6984,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Daugėliškio girininkija,952,8,0.5,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
C - 101,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,829,5,0.0,4580,0009,0098,Atrankinis kirtimas,2021-05-04,2021-12-31
C - 101,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,829,"5,7a",1.0,4580,0009,0098,Atrankinis kirtimas,2021-05-04,2021-12-31
C - 101,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,832,"314a,319a",0.4,4580,0009,0098,Atrankinis kirtimas,2021-05-04,2021-12-31
C - 109,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2569,64a,0.3,4538,0001,0004,Atrankinis kirtimas,2021-05-24,2021-12-31
C - 109,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,909,"27a,32a,35",2.9,4538,0001,0004,Plynas kirtimas,2021-05-24,2021-12-31
C - 109,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,909,32b,0.3,4538,0001,0004,Plynas kirtimas,2021-05-24,2021-12-31
C - 116,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Daugėliškio girininkija,2526,"1a,2a",0.4,4548,0001,0132,Plynas kirtimas,2021-05-13,2021-12-31
121 - 1121,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,2361,18,2.1,4550,0017,0412,Plynas kirtimas,2021-07-16,2021-12-31
121 - 12,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,2349,"29a,30c,31a,31b,32",2.9,4522,0004,0055,Plynas kirtimas,2021-06-10,2021-12-31
121 - 1938,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,197,"29a,33a",1.9,4535,0005,0895,Plynas kirtimas,2021-08-12,2021-12-31
121 - 1938,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,197,30a,0.3,4535,0005,0895,Atrankinis kirtimas,2021-08-12,2021-12-31
121 - 2111,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,116,10a,1.4,4587,0001,0105,Plynas kirtimas,2021-08-20,2021-12-31
121 - 2111,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,116,"3,4,10d,5a,5b,7",4.7,4587,0001,0105,Kraštovaizdžio formavimo kirtimas (PN),2021-08-20,2021-12-31
121 - 2111,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,116,"6,11",0.0,4587,0001,0105,Valksmos einam.k.,2021-08-20,2021-12-31
121 - 2111,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,116,"6,11",2.0,4587,0001,0105,Einamasis kirtimas,2021-08-20,2021-12-31
121 - 2138,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,2351,"4,5",1.2,4522,0003,0244,Plynas kirtimas,2021-08-20,2021-12-31
121 - 2321,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,341,1,1.8,4550,0016,0231,Plynas kirtimas,2021-08-27,2021-12-31
121 - 2328,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,16,"11a,13",3.0,4587,0001,0127,Plynas kirtimas,2021-08-27,2021-12-31
121 - 3,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,206,10d,0.6,4535,0005,0955,Plynas kirtimas,2021-06-10,2021-12-31
221 - 372,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,2345,1,0.1,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
221 - 372,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,2345,10,0.1,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
221 - 372,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,2345,11,0.1,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
221 - 372,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,2345,2,0.1,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
221 - 373,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,2348,21,0.1,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
221 - 373,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,2348,22,0.1,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
221 - 373,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,287,63,0.1,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
221 - 374,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,287,"37,87",0.2,0,0,0,Kiti pagrindiniai kirtimai,2021-08-09,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,170,3a,1.6,0,0,0,Plynas kirtimas,2021-01-21,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,176,4,0.4,0,0,0,Atvejinis kirtimas,2021-01-21,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,62,1,1.3,0,0,0,Plynas kirtimas,2021-01-21,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,62,4,0.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-21,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,63,5,0.2,0,0,0,Plynas kirtimas,2021-01-21,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,85,15,1.0,0,0,0,Plynas kirtimas,2021-01-21,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,86,9,2.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-21,2021-12-31
A - 18905,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,87,2,0.5,0,0,0,Plynas kirtimas,2021-01-21,2021-12-31
A - 18912,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,185,"35,36",1.2,0,0,0,Plynas kirtimas,2021-02-12,2021-12-31
A - 18912,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,186,28,0.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-02-12,2021-12-31
A - 18912,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,64,8,0.4,0,0,0,Plynas kirtimas,2021-02-12,2021-12-31
A - 18912,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,80,"13,23",2.7,0,0,0,Plynas kirtimas,2021-02-12,2021-12-31
A - 18914,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,292,"3s,5s",0.2,0,0,0,Kiti pagrindiniai kirtimai,2021-02-23,2021-12-31
A - 64017,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,109,2b,0.5,4587,0001,0049,Plynas kirtimas,2021-01-01,2021-12-31
A - 64017,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,109,9a,2.5,4587,0001,0049,Plynas kirtimas,2021-01-01,2021-12-31
A - 64035,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,8,10a,1.1,4587,0001,0065,Plynas kirtimas,2021-01-13,2021-12-31
A - 64035,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,8,10b,0.8,4587,0001,0065,Plynas kirtimas,2021-01-13,2021-12-31
A - 64035,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,8,7b,0.8,4587,0001,0065,Plynas kirtimas,2021-01-13,2021-12-31
A - 64035,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,8,8a,0.1,4587,0001,0065,Plynas kirtimas,2021-01-13,2021-12-31
A - 64035,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,8,9,1.0,4587,0001,0065,Plynas kirtimas,2021-01-13,2021-12-31
A - 64057,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,10,8,0.6,4587,0001,0123,Plynas kirtimas,2021-01-22,2021-12-31
A - 64057,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,10,8b,0.8,4587,0001,0123,Plynas kirtimas,2021-01-22,2021-12-31
A - 64057,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,17,16,1.3,4587,0001,0123,Plynas kirtimas,2021-01-22,2021-12-31
A - 64058,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,10,9b,0.6,4587,0001,0123,Atrankinis kirtimas,2021-01-22,2021-12-31
A - 64456,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,2301,"14a,16a",0.5,4550,0024,0094,Plynas kirtimas,2021-03-31,2021-12-31
A - 64456,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,2301,21a,0.1,4550,0024,0094,Plynas kirtimas,2021-03-31,2021-12-31
A - 64457,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,2303,"7a,8",2.5,4550,0024,0012,Plynas kirtimas,2021-04-08,2021-12-31
A - 64480,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,171,"321,308",0.7,4587,0002,0042,Plynas kirtimas,2021-04-09,2021-12-31
A - 64480,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,175,"307,312",0.2,4587,0002,0042,Plynas kirtimas,2021-04-09,2021-12-31
A - 64480,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,175,310,0.9,4587,0002,0042,Plynas kirtimas,2021-04-09,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,121,6,3.2,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,137,22,0.6,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,137,38,0.1,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,137,39,1.2,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,150,"4,6",0.6,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,150,5,0.3,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,165,10,2.0,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,165,5,1.8,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,168,10,0.6,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,168,12,0.4,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,168,13,0.2,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,168,"34a,37,38",2.2,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,177,10,1.6,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,181,"5,6a",1.2,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,188,6,0.6,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,200,9,0.4,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,207,6,0.6,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,207,9a,0.5,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,220,29a,0.7,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6985,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,220,30,0.9,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,222,3,1.0,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,228,16,1.7,0,0,0,Atvejinis kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,228,"30,32",1.3,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,229,55,0.6,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,229,56,1.0,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,232,21,0.3,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,232,25,0.7,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,232,30,0.5,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6986,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,232,8,1.0,0,0,0,Plynas kirtimas,2021-01-08,2021-12-31
A - 6987,Utenos,Ignalinos rajono kontroliuojama teritorija,valstybinė,Ignalinos miškų urėdija,Dūkšto girininkija,85,30,1.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2021-01-08,2021-12-31
C - 134,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Dūkšto girininkija,197,"31,17",0.4,4535,0005,0058,Plynas kirtimas,2021-06-08,2021-12-31
121 - 1547,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,913,"50a,50b,50c,50d",2.0,4538,0001,0215,Plynas kirtimas,2021-07-30,2021-12-31
121 - 1547,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,913,50e,0.8,4538,0001,0215,Atvejinis kirtimas,2021-07-30,2021-12-31
121 - 1553,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,913,28a,0.9,4538,0001,0112,Plynas kirtimas,2021-07-30,2021-12-31
121 - 1555,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,913,"34a,44a",0.0,4538,0001,0217,Plynas kirtimas,2021-07-30,2021-12-31
