Leidimo serija ir nr.,Regionas,Rajonas,Nuosavybės forma,Urėdija,Girininkija,Kvartalas,Sklypai,Plotas,Kad. vietovė,Kad. blokas,Kad. nr.,Kirtimo rūšis,Galiojimo pradžia,Galiojimo pabaiga
121 - 5283,Utenos,Anykščių rajono kontroliuojama teritorija,privati,Anykščių miškų urėdija,Troškūnų girininkija,1077,"67b,67c",0.3,3460,0001,0053,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5264,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,2565,9,0.7,4505,0002,0062,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5288,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,898,12,0.7,4557,0003,0113,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5289,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,897,24,0.2,4557,0003,0113,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5290,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,898,9,1.3,4557,0003,0113,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5291,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,899,1,0.2,4557,0003,0113,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5292,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,891,21,0.6,4557,0003,0113,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5293,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,898,16,0.3,4557,0003,0113,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5294,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,891,"2, 3",1.0,4557,0003,0112,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5295,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,890,4,0.3,4557,0003,0112,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5296,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,884,19,0.4,4557,0003,0112,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5297,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,884,19a,0.1,4557,0003,0112,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5298,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,891,8,0.4,4557,0003,0112,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5299,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,891,7,0.3,4557,0003,0112,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5300,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,885,24a,0.2,4557,0003,0112,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5355,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Minčiagirės girininkija,2402,"76,77,78",2.9,4564,0001,0133,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5278,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Vaišniūnų girininkija,2448,"14b,14c,14d",2.0,4537,0010,0029,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5278,Utenos,Ignalinos rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Vaišniūnų girininkija,2448,15a,0.6,4537,0010,0029,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5275,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Obelių girininkija,473,29b,0.2,7380,0003,0083,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5275,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Obelių girininkija,473,30a,0.1,7380,0003,0083,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5275,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Obelių girininkija,473,34,0.2,7380,0003,0083,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5280,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Obelių girininkija,473,31a,0.1,7380,0003,0083,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5280,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Obelių girininkija,473,32,0.7,7380,0003,0083,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5280,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Obelių girininkija,473,39a,0.2,7380,0003,0083,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5282,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Obelių girininkija,473,37,0.6,7380,0003,0083,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5227,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,71,"33a,35",1.9,7323,0001,0107,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5232,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,71,34,0.3,7323,0001,0107,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5284,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,257,6a,0.8,7387,0004,0052,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5302,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,429,"28a,31a",0.5,7315,0002,0111,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5302,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,429,30a,0.3,7315,0002,0111,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5308,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,325,"30a,30b",1.8,7323,0003,0182,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5308,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,325,30c,0.1,7323,0003,0182,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5308,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,325,"36a,36b",1.9,7323,0003,0182,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5320,Utenos,Rokiškio rajono kontroliuojama teritorija,privati,Rokiškio miškų urėdija,Pandėlio girininkija,325,32,1.6,7323,0003,0182,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5001,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Balčių girininkija,66,29a,0.2,8204,0001,0049,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5246,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Balčių girininkija,313,11,2.8,8254,0002,0006,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5098,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Utenos girininkija,561,10,0.5,8207,0005,0060,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5098,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Utenos girininkija,561,"41a,57",2.1,8207,0005,0060,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5098,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Utenos girininkija,561,58,0.2,8207,0005,0060,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5098,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Utenos girininkija,561,7,0.3,8207,0005,0060,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5104,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Utenos girininkija,561,42,0.5,8207,0005,0060,Plynas sanitarinis kirtimas (TN),2022-01-01,2022-12-31
121 - 5104,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Utenos girininkija,561,60a,0.3,8207,0005,0060,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5104,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Utenos girininkija,561,"62a,62b",1.2,8207,0005,0060,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5174,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Vyžuonų girininkija,230,29b,0.2,8243,0006,0162,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5174,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Vyžuonų girininkija,230,30a,0.5,8243,0006,0162,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5176,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Vyžuonų girininkija,230,30b,0.4,8243,0006,0162,Atvejinis kirtimas,2022-01-01,2022-12-31
121 - 5177,Utenos,Utenos rajono kontroliuojama teritorija,privati,Utenos miškų urėdija,Vyžuonų girininkija,230,48b,0.3,8243,0006,0162,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5250,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,547,6a,1.4,4310,0003,0144,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5303,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,482,10,0.6,4377,0001,0327,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5304,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Antazavės girininkija,482,"12,14,15a",0.7,4377,0001,0327,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5146,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Smalvų girininkija,726,"4,5a,5b",1.6,4360,0001,0044,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5146,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Smalvų girininkija,726,9a,0.3,4360,0001,0044,Atrankinis kirtimas,2022-01-01,2022-12-31
121 - 5182,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Smalvų girininkija,758,"15,17a,27a,28a",1.3,4354,0002,0336,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5322,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Zarasų girininkija,363,"2,3,4",0.7,4320,0002,0261,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5326,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Zarasų girininkija,322,"36,32",0.6,4357,0005,0320,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5327,Utenos,Zarasų rajono kontroliuojama teritorija,privati,Zarasų miškų urėdija,Zarasų girininkija,322,"38,39",0.2,4357,0005,0320,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4706,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Ignalinos miškų urėdija,Kaltanėnų girininkija,2828,22,3.3,8617,0002,0023,Plynas sanitarinis kirtimas (PN),2022-01-01,2022-12-31
121 - 4940,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Nemenčinės miškų urėdija,Purviniškių girininkija,59,59,0.5,8647,0002,0012,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4941,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Nemenčinės miškų urėdija,Purviniškių girininkija,94,"4,5",1.2,8647,0002,0012,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4941,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Nemenčinės miškų urėdija,Purviniškių girininkija,95,1,0.5,8647,0002,0012,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4941,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Nemenčinės miškų urėdija,Purviniškių girininkija,95,2,0.3,8647,0002,0012,Plynas kirtimas,2022-01-01,2022-12-31
121 - 4946,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Nemenčinės miškų urėdija,Purviniškių girininkija,59,58,0.1,8647,0002,0012,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,25,14,1.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,52,"11,17,18",2.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,52,"15,20,24",4.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,74,8,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,80,"8,9",1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,81,8,1.2,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,85,"15,18",1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1198,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,86,5,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1199,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,129,30,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1199,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,190,"17,18,34",2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1199,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,86,"42,57",1.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1199,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,91,13,0.5,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1199,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,91,13,2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1199,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,91,4,0.3,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1199,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,96,2,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1200,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,116,12,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1200,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,123,3,1.4,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1202,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Adutiškio girininkija,116,6,1.3,0,0,0,Kiti pagrindiniai kirtimai,2022-01-01,2022-12-31
121 - 5281,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Švenčionėlių miškų urėdija,Antaliedės girininkija,127,10a,1.2,8617,0003,0078,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5281,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Švenčionėlių miškų urėdija,Antaliedės girininkija,127,12a,0.3,8617,0003,0078,Plynas kirtimas,2022-01-01,2022-12-31
121 - 5281,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Švenčionėlių miškų urėdija,Antaliedės girininkija,128,"9a,10a,10c",1.5,8617,0003,0078,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,10,11,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,10,14,0.6,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,11,16,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,11,6,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,15,19,0.7,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,23,1,1.0,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,61,8,2.0,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,63,18,0.6,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,64,9,2.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,72,4,1.5,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1188,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,73,3,2.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,131,4,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,171,18,1.6,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,174,11,0.2,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,174,6,0.6,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,80,"11,12",1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,83,11,1.2,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,84,4,2.4,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,96,14,1.4,0,0,0,Atvejinis kirtimas,2022-01-01,2022-12-31
221 - 1189,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,97,12,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1201,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Antaliedės girininkija,2,2,0.6,0,0,0,Plynas kirtimas,2022-01-03,2022-12-31
121 - 4796,Vilniaus,Švenčionių rajono kontroliuojama teritorija,privati,Švenčionėlių miškų urėdija,Antanų girininkija,2,2a,0.9,8614,0003,0087,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1231,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,30,7,1.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1231,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,36,35,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1231,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,48,"8,9",1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1231,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,80,1,1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1231,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,80,3,1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1231,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,90,"19,22",4.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1231,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,91,"11,17",5.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,81,3,1.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,83,3,0.6,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,83,6,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,83,9,0.8,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,87,14,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,87,"18,24",3.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,92,13,0.5,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1232,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Aukštagirio girininkija,92,4,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1233,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,38,5,0.3,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1233,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,38,5,0.7,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1233,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,47,15,0.9,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1233,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,61,9,1.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1233,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,69,"1,5",1.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1233,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,69,"4,5",2.0,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,122,30,1.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,122,31,0.1,0,0,0,Plynas kirtimas,2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,124,4,4.9,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
221 - 1234,Vilniaus,Švenčionių rajono kontroliuojama teritorija,valstybinė,Švenčionėlių miškų urėdija,Gelednės girininkija,132,11,2.1,0,0,0,Atvejinių kirtimų (paskutinis atvejis),2022-01-01,2022-12-31
